,href,title,description,location,tags,upd,comm,supp,rewards_num,money,rate,days,status
377,https://www.crowdfunder.co.uk/new-bars-area-for-aireborough-gymnastics-club,New bars area for Aireborough Gymnastics club,We're in desperate need of a revamp to our bars area so our members can have a better bars experience.,null,"['Community', 'Sports']",1,33,89,0,17555,0.07,null,funding
378,https://www.crowdfunder.co.uk/10-year-heartiversary-prize-draw,10 Year Heartiversary Prize Draw,The prize draw will raise money for the Royal Brompton & Harefield Hospitals Charity - the hospitals that supported me through my transplant,"Hemel Hempstead, Hertfordshire, United Kingdom","['Charities', 'Personal Causes']",0,28,65,6,5000,1.39,null,funding
379,https://www.crowdfunder.co.uk/orphanage-in-sylhet-bangladesh-1,Orphanage in Sylhet Bangladesh,I am raising for a much needed orphanage in Sylhet Bangladesh,United Kingdom,['Community'],0,5,12,0,5000,0.27,null,funding
380,https://www.crowdfunder.co.uk/help-more-people-and-help-people-more,Help More People & Help People More - Surrey,"Provide essential financial support & extensive on-going help to ensure that people are not forced into homelessness, hunger or poor health","Leatherhead, England, United Kingdom","['Community', 'Charities']",0,1,12,0,10000,0.13,null,funding
381,https://www.crowdfunder.co.uk/burger-theory-stokes-croft,Burger Theory Stokes Croft,Burger Theory is crowd funding for our new restaurant on Stokes Croft in Bristol! We need your help to make the dream a reality...,"Bristol, Bristol City, United Kingdom","['Food and Drink', 'Hospitality']",0,12,24,14,null,null,null,funding
382,https://www.crowdfunder.co.uk/thelittlegreenlarder,Greener Days Ahead For The Little Green Larder,Help The Little Green Larder secure a greener future so that they can serve the planet and their community.,"Dundee, Dundee City Council, United Kingdom",['Food and Drink'],0,23,57,19,10000,0.14,null,funding
383,https://www.crowdfunder.co.uk/kezzas-run-4-phoenix-heroes-ptsd-veteran-support,Kezza's Run 4 Phoenix Heroes PTSD Veteran Support,"Raising funds for a Veteran Charity, providing support through outdoor activities such as fishing, football, farm days & gardening.","Peterborough, United Kingdom","['Community', 'Charities']",0,73,106,7,2000,1.64,null,funding
384,https://www.crowdfunder.co.uk/hifz-orphanage-for-boys-sylhet-bangladesh,Hifz Orphanage for boys Sylhet Bangladesh,Asalamu alaikum I am raising donations to build an orphanage for boys in Bangladesh.The orphanage will be the first of it  kind in Sylhet,United Kingdom,['Community'],0,17,29,0,2000,0.67,null,funding
385,https://www.crowdfunder.co.uk/a-hop-of-hope,A Hop of Hope,Returning one of our rarest grasshoppers to Norfolk through a community-led reintroduction programme.,"King's Lynn, England, United Kingdom","['Environment', 'Heritage']",0,5,12,5,6000,0.22,null,funding
386,https://www.crowdfunder.co.uk/harbourac-130km,Harbour Athletic Club - 130km Running Challenge,"This challenge raises money to support new immigrants, especially Hong Kongers in the UK, by providing sports and community activities!","London, Greater London, United Kingdom","['Community', 'Sports']",2,12,38,3,2000,1.34,null,funding
387,https://www.crowdfunder.co.uk/freshwater-boleskine,Restoring Boleskine's Freshwater Habitat,"We wish to restore an ancient freshwater habitat to support wildlife, plant life and biodiversity, helping Scotland's nature to thrive.","Inverness, Scotland, United Kingdom","['Community', 'Charities']",0,3,9,3,7500,0.17,null,funding
388,https://www.crowdfunder.co.uk/masuk-fundraising-coronation-prize-draw,MASUK FUNDRAISING CORONATION PRIZE DRAW,Mad About Schnauzers UK Fundraising has been donated some fantastic prizes to help us raise crucial funds to help rescued schnauzers.,"Maidstone, Kent, United Kingdom","['Charities', 'Personal Causes']",0,33,111,6,2000,0.77,null,funding
389,https://www.crowdfunder.co.uk/a-unique-stationery-concept-shop-in-cheltenham,A unique Stationery Concept Shop in Cheltenham,Help us turn our online stationery business into a physical shop with workshop to create a unique space for creativity and connection.,"Cheltenham, Gloucestershire, United Kingdom",['Creative & Arts'],0,18,40,24,10000,0.17,null,funding
390,https://www.crowdfunder.co.uk/win-beautiful-art-or-captivating-poetry,Win! Beautiful original art or captivating poetry!,Transplanted world record holding sprinter Bramble needs your help to compete on Team GB&NI at The World Transplant Games in April 23,"Brighton, Brighton and Hove, United Kingdom","['Creative & Arts', 'Publishing']",1,33,77,3,1355,null,14,funding
391,https://www.crowdfunder.co.uk/my-last-2-brain-cells,My Last 2 Brain Cells,"Disaster strikes in Gary's brain and it's up to his brain cells to try and fix everything. Unfortunately, they've all jumped ship...","London, Greater London, United Kingdom",['Performer'],0,9,14,6,1500,2.81,null,funding
392,https://www.crowdfunder.co.uk/1e7c4df5c5b1065241a24b3e3c959b02,Rother Green Party local election expenses,This May we will be working hard to get more Greens elected to Rother District Council to protect our services and our environment.,"Bexhill-on-Sea, East Sussex, United Kingdom","['Environment', 'Politics']",0,5,21,3,2000,0.68,null,funding
393,https://www.crowdfunder.co.uk/north-portsmouth-adventure,North Portsmouth Adventure!,It's not fair that only half of Portsmouth can get our delicious fresh Mexican Food delivered to their door! Help us open a second site.,"Southsea, Portsmouth, United Kingdom",['Food and Drink'],0,22,40,9,10000,0.13,null,funding
394,https://www.crowdfunder.co.uk/elect-green-councillors-across-liverpool,Elect Green Councillors Across Liverpool,Help Liverpool Green Party elect more councillors than ever at the 2023 local elections.,"Liverpool, Merseyside, United Kingdom",['Politics'],1,13,41,0,2020,null,56,funding
395,https://www.crowdfunder.co.uk/hafway-1,HAFWAY- youth project,"Our aim is to help young people know that they belong, help them believe in themselves and support them to become all that they can be.","Bolton, Greater Manchester, United Kingdom","['Community', 'Charities']",1,5,13,0,null,null,null,funding
396,https://www.crowdfunder.co.uk/thank-you-christopher-gray,"Thank you Chris, for 22 extraordinary years!","The chorister community, past and present, is collecting donations for a farewell gift for Christopher Gray","Truro, England, United Kingdom",['Personal Causes'],1,15,35,0,1405,null,65,funding
397,https://www.crowdfunder.co.uk/cfk-new-unit,CFK New Unit,"To move to bigger premises, to move the buisness on to the next level.","Wadebridge, Cornwall, United Kingdom",['Food and Drink'],0,15,23,5,4000,0.34,null,funding
398,https://www.crowdfunder.co.uk/neveragain,Never Again,"Raising funds to make a short film in Rothesay on the beautiful Scottish Isle of Bute, a melancholy & timeless coming-of-age tale.","Isle of Bute, , United Kingdom","['Film and Theatre', 'Music']",4,22,41,6,4500,0.36,null,funding
399,https://www.crowdfunder.co.uk/highnamcourtstrollers,Highnam Court Strollers Quad Marathon Hike,To raise funds for the Pied Piper Appeal and to raise funds for a equipment to allow us to keep running.,"Gloucester, Gloucestershire, United Kingdom","['Community', 'Sports']",0,16,34,6,3000,0.42,null,funding
400,https://www.crowdfunder.co.uk/periraemynextep,HELP ME FUND MY NEXT EP,HELP ME SHARE THE SONGS I HAVE WRITTEN WITH THE WORLD,"England, United Kingdom",['Personal Causes'],0,3,7,0,10000,0.12,null,funding
401,https://www.crowdfunder.co.uk/interfaith-hub-warm-space,Interfaith Community Hub WARM SPACE,"We provide a warm space for anyone to come and have a rest, a chat, some food, play a game, or just to sit and read a book. All are welcome.","Telford, Telford and Wrekin, United Kingdom","['Community', 'Charities']",0,2,6,0,10000,0.12,null,funding
402,https://www.crowdfunder.co.uk/ibstone-minibus,Ibstone CE School Minibus Fundraiser,"We are aiming to raise £25,000 to fund a minibus. The minibus will enable us to give our pupils more opportunities!","High Wycombe, Buckinghamshire, United Kingdom",['Schools'],0,0,10,0,25000,0.05,null,funding
403,https://www.crowdfunder.co.uk/heather-murray-memorial,Heather Murray Memorial,Help us give Heather the send off she deserved.,"Irvine, Scotland, United Kingdom",['Personal Causes'],0,21,22,0,3000,0.42,null,funding
404,https://www.crowdfunder.co.uk/london-gatwick-to-paris-charity-bike-ride,Kayh's London Gatwick to Paris Charity Bike Ride,"On the 8th of June, a team of 60 riders will set off from Air Partner in Gatwick and cycle to Paris in aid of 3 amazing cancer charities.",null,['Charities'],0,11,24,0,2000,0.61,null,funding
405,https://www.crowdfunder.co.uk/the-space-event-3,The Space event,"With the funding from this, The Space event will be able to continue with more guest interviews from the world of the arts and culture.","Brighton, , United Kingdom","['Music', 'Film and Theatre']",0,9,25,0,1800,0.67,null,funding
406,https://www.crowdfunder.co.uk/build-a-republican-movement-in-the-labour-party,Build a Republican movement in the Labour Party,Labour for a Republic wants to expand our campaigning in the run-up to the Coronation and 2023 Labour Party Conference.,United Kingdom,['Politics'],0,10,46,0,4000,0.32,null,funding
407,https://www.crowdfunder.co.uk/sonic-mnemonic,Sonic Mnemonic,"Engaging young people from diverse backgrounds, using music and rhythm to help master language and develop social skills.","Edinburgh, , United Kingdom","['Creative & Arts', 'Music']",1,7,26,8,null,null,null,funding
408,https://www.crowdfunder.co.uk/vivacresupport,Flood Relief Vivacre | Indigenous Retreat & Home,"Weʼre raising £8,000 to support Vivacre in recovering and repairing flood damage to their retreat centre and home in the heart of the Amazon","Rio Branco, Brazil","['Community', 'Social Enterprise']",0,5,7,0,8000,0.15,null,funding
409,https://www.crowdfunder.co.uk/brompton-to-basecamp,Win one of two 'Brompton to Basecamp' Bikes,Win one of two special edition Brompton Folding Bikes that have been all the way to Everest Basecamp and back - a bike with a story to tell!,"Greenford, Greater London, United Kingdom",['Charities'],0,25,64,3,2000,0.65,null,funding
410,https://www.crowdfunder.co.uk/research,Saving the world's seagrass,There is much we are yet to learn about seagrass to fully harness it's potential for people and planet. Research is the answer.,"Carmarthen, Wales, United Kingdom",['Environment'],0,4,11,0,2500,0.48,null,funding
411,https://www.crowdfunder.co.uk/high-society-barber-chair-replacements,Operation Barber Chairs,"At High Society, our love lays in keeping classics alive, delivering an exceptional service, while creating a safe private space to relax.","Belfast, United Kingdom",['Retail'],1,14,38,9,5500,0.22,null,funding
412,https://www.crowdfunder.co.uk/giving-hope-to-grieving-children,Giving hope to grieving children and young people,Over 100 children are bereaved of a parent or sibling every single day. We are here to help young people when someone important has died.,null,"['Community', 'Charities']",1,4,14,0,22000,0.05,null,funding
413,https://www.crowdfunder.co.uk/st-pauls-heating-appeal-2023,St Paul’s Heating Appeal 2023,St Paul’s Seaton is looking to raise funds to upgrade the heating system in our parish church.,"Workington, Cumbria, United Kingdom",['Community'],0,7,15,0,5000,0.23,null,funding
414,https://www.crowdfunder.co.uk/bleachmagazine,Bleach Magazine,Bleach Magazine is a multi-disciplinary publication and collaborative platform featuring works from emerging and reputable creators.,"Falmouth, Cornwall, United Kingdom",['Creative & Arts'],0,12,26,0,1500,1.59,null,funding
415,https://www.crowdfunder.co.uk/eurovision-flags,Eurovision EU Flags,"To hand out 75,000 EU Flags at the Eurovision Song Contest in Liverpool","Liverpool, Merseyside, United Kingdom",['Creative & Arts'],0,11,64,0,4500,0.26,null,funding
416,https://www.crowdfunder.co.uk/going-toe-to-toe,Going Toe-to-Toe,"Rebuild our club, member numbers, coaches and volunteers after Covid, via a complete wellbeing programme & attract more young female boxers","Newtownards, Ards and North Down, United Kingdom","['Community', 'Sports']",0,5,10,4,10000,0.11,null,funding
417,https://www.crowdfunder.co.uk/ab2f4154b3d3bd47ead3c63531a940a6,Changing Room Project,Raise funds to provide changing facilities for 2 teams a referee and public access toilets.,"Brixham, Torbay, United Kingdom","['Community', 'Sports']",0,12,31,1,6000,0.19,null,funding
418,https://www.crowdfunder.co.uk/howe-trinity-community-space,Howe Trinity Community Space,Howe Trinity will be open on Thursdays from 3.30-6.30pm offering a community meeting space with drinks and hot food between 5-6pm.,"Alford, Aberdeenshire, United Kingdom",['Community'],0,0,6,0,null,null,null,funding
419,https://www.crowdfunder.co.uk/sps-spring-2023-crowdfunder,Spring 2023 Crowdfunding Campaign,School funding has not kept pace with rising cost and the challenges children and families face post pandemic. We need your support.,"Budleigh Salterton, Devon, United Kingdom",['Schools'],0,5,16,0,3000,0.39,null,funding
